Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price_per_unit,total_amount,cost_per_unit,profit_per_unit,profit,Payment,customer_type,customer_satisfication
3302,9/22/2022,CUST3302,Male,65,Electronics,8,249,1992,179,70,560,credit card,Returning,1
3303,5/22/2021,CUST3303,Male,78,Electronics,4,51,204,36,15,60,cash,Returning,1
3304,10/11/2021,CUST3304,Female,46,Food,4,486,1944,290,196,784,credit card,New,5
3305,9/26/2022,CUST3305,Male,37,Clothing,10,53,530,45,8,80,cash,Returning,5
3306,5/12/2022,CUST3306,Male,64,Beauty,1,98,98,67,31,31,cash,Returning,2
3307,12/3/2022,CUST3307,Male,50,Beauty,9,155,1395,136,19,171,cash,New,1
3308,5/11/2022,CUST3308,Male,59,Beauty,6,422,2532,271,151,906,online,New,1
3309,1/2/2022,CUST3309,Female,54,Beauty,7,272,1904,149,123,861,credit card,New,1
3310,1/7/2021,CUST3310,Male,36,Clothing,6,267,1602,194,73,438,online,Returning,5
3311,9/23/2021,CUST3311,Female,33,Beauty,1,302,302,200,102,102,online,Returning,1
3312,7/25/2021,CUST3312,Female,39,Electronics,3,446,1338,244,202,606,cash,New,3
3313,4/5/2022,CUST3313,Male,63,Electronics,6,66,396,33,33,198,online,New,1
3314,10/17/2021,CUST3314,Female,50,Electronics,3,459,1377,380,79,237,credit card,Returning,5
3315,11/10/2021,CUST3315,Female,76,Beauty,6,415,2490,334,81,486,credit card,Returning,2
3316,9/15/2022,CUST3316,Male,16,Beauty,1,387,387,253,134,134,cash,New,3
3317,10/3/2022,CUST3317,Female,66,Beauty,4,167,668,92,75,300,credit card,Returning,3
3318,5/18/2021,CUST3318,Female,33,Food,8,301,2408,227,74,592,online,New,5
3319,10/26/2021,CUST3319,Male,33,Clothing,6,223,1338,146,77,462,online,Returning,2
3320,7/19/2022,CUST3320,Male,72,Beauty,2,359,718,237,122,244,online,New,5
3321,2/25/2021,CUST3321,Female,58,Food,5,160,800,139,21,105,credit card,Returning,4
3322,12/6/2022,CUST3322,Male,73,Food,4,224,896,161,63,252,credit card,Returning,1
3323,10/6/2022,CUST3323,Male,58,Beauty,10,305,3050,205,100,1000,online,Returning,1
3324,12/9/2022,CUST3324,Female,51,Food,9,306,2754,236,70,630,online,New,2
3325,3/23/2021,CUST3325,Male,80,Beauty,10,472,4720,343,129,1290,credit card,New,2
3326,7/20/2021,CUST3326,Female,77,Clothing,9,290,2610,154,136,1224,online,New,1
3327,4/5/2022,CUST3327,Male,39,Electronics,2,458,916,380,78,156,credit card,Returning,3
3328,1/21/2022,CUST3328,Male,79,Beauty,9,379,3411,260,119,1071,online,New,4
3329,4/22/2021,CUST3329,Female,33,Clothing,7,193,1351,167,26,182,cash,Returning,2
3330,9/26/2022,CUST3330,Female,43,Beauty,4,402,1608,339,63,252,cash,New,3
3331,8/17/2021,CUST3331,Male,38,Clothing,9,305,2745,263,42,378,online,Returning,4
3332,1/15/2022,CUST3332,Female,64,Clothing,10,120,1200,66,54,540,online,Returning,3
3333,2/19/2022,CUST3333,Female,64,Food,3,377,1131,288,89,267,cash,Returning,4
3334,6/5/2022,CUST3334,Male,37,Food,1,199,199,171,28,28,online,New,5
3335,11/13/2021,CUST3335,Male,24,Food,1,412,412,343,69,69,cash,Returning,1
3336,2/12/2022,CUST3336,Male,47,Beauty,4,297,1188,191,106,424,credit card,New,1
3337,10/21/2021,CUST3337,Male,63,Electronics,7,333,2331,219,114,798,credit card,New,4
3338,3/17/2021,CUST3338,Female,21,Food,9,452,4068,228,224,2016,credit card,Returning,5
3339,8/31/2022,CUST3339,Male,46,Electronics,7,338,2366,179,159,1113,credit card,Returning,3
3340,2/17/2021,CUST3340,Female,79,Beauty,1,277,277,140,137,137,cash,New,4
3341,11/15/2022,CUST3341,Male,30,Electronics,6,321,1926,219,102,612,credit card,Returning,5
3342,10/12/2021,CUST3342,Male,61,Food,4,383,1532,226,157,628,cash,New,2
3343,10/31/2021,CUST3343,Male,46,Beauty,5,179,895,121,58,290,cash,Returning,2
3344,7/17/2022,CUST3344,Female,68,Electronics,8,178,1424,142,36,288,cash,Returning,3
3345,7/18/2022,CUST3345,Male,30,Beauty,7,385,2695,237,148,1036,online,New,4
3346,2/26/2021,CUST3346,Female,63,Electronics,1,239,239,151,88,88,online,New,2
3347,2/28/2021,CUST3347,Female,55,Electronics,6,312,1872,204,108,648,credit card,New,5
3348,3/27/2022,CUST3348,Female,48,Electronics,1,215,215,172,43,43,online,Returning,3
3349,5/4/2021,CUST3349,Female,36,Food,1,381,381,224,157,157,online,Returning,5
3350,5/27/2021,CUST3350,Female,79,Beauty,9,102,918,81,21,189,online,Returning,2
3351,4/1/2022,CUST3351,Female,65,Beauty,3,148,444,110,38,114,online,New,1
3352,11/12/2021,CUST3352,Male,49,Food,6,241,1446,124,117,702,credit card,Returning,4
3353,10/4/2022,CUST3353,Female,58,Electronics,8,386,3088,200,186,1488,credit card,New,5
3354,2/10/2021,CUST3354,Male,29,Beauty,7,196,1372,110,86,602,cash,New,3
3355,5/10/2021,CUST3355,Male,21,Electronics,3,460,1380,306,154,462,online,Returning,3
3356,6/25/2022,CUST3356,Male,71,Beauty,8,311,2488,163,148,1184,online,Returning,5
3357,1/31/2022,CUST3357,Male,33,Electronics,1,248,248,192,56,56,credit card,Returning,4
3358,8/18/2022,CUST3358,Male,71,Beauty,5,268,1340,183,85,425,cash,New,1
3359,6/19/2021,CUST3359,Male,72,Electronics,7,145,1015,77,68,476,online,Returning,3
3360,2/20/2022,CUST3360,Male,69,Clothing,6,147,882,127,20,120,credit card,Returning,5
3361,4/11/2021,CUST3361,Male,30,Clothing,5,339,1695,272,67,335,cash,New,3
3362,11/11/2021,CUST3362,Male,65,Electronics,4,90,360,68,22,88,credit card,Returning,1
3363,5/26/2021,CUST3363,Female,74,Electronics,7,185,1295,104,81,567,cash,Returning,3
3364,8/31/2022,CUST3364,Male,56,Electronics,8,37,296,23,14,112,cash,Returning,3
3365,2/1/2021,CUST3365,Female,29,Clothing,9,426,3834,265,161,1449,credit card,Returning,3
3366,11/26/2021,CUST3366,Male,45,Clothing,6,242,1452,176,66,396,credit card,Returning,3
3367,4/8/2021,CUST3367,Male,67,Beauty,1,450,450,255,195,195,credit card,New,1
3368,3/29/2021,CUST3368,Male,32,Food,6,496,2976,399,97,582,credit card,Returning,1
3369,9/9/2022,CUST3369,Male,19,Clothing,5,472,2360,320,152,760,online,Returning,3
3370,3/22/2021,CUST3370,Female,21,Food,3,296,888,212,84,252,online,New,1
3371,11/20/2021,CUST3371,Male,54,Food,4,343,1372,284,59,236,cash,New,5
3372,4/4/2022,CUST3372,Female,17,Clothing,7,316,2212,245,71,497,online,New,4
3373,12/3/2022,CUST3373,Female,39,Electronics,2,313,626,205,108,216,online,New,1
3374,4/13/2022,CUST3374,Male,39,Clothing,1,321,321,267,54,54,credit card,Returning,5
3375,2/24/2022,CUST3375,Male,75,Electronics,1,420,420,338,82,82,online,New,1
3376,5/1/2022,CUST3376,Female,40,Clothing,9,450,4050,372,78,702,cash,New,5
3377,2/9/2021,CUST3377,Male,65,Food,10,191,1910,120,71,710,credit card,New,3
3378,5/29/2022,CUST3378,Female,64,Food,7,262,1834,189,73,511,cash,Returning,3
3379,8/28/2021,CUST3379,Female,62,Food,5,86,430,52,34,170,online,Returning,5
3380,8/14/2022,CUST3380,Female,36,Electronics,5,394,1970,242,152,760,cash,New,5
3381,4/29/2022,CUST3381,Male,75,Electronics,2,412,824,248,164,328,online,Returning,2
3382,2/3/2021,CUST3382,Female,34,Beauty,8,347,2776,210,137,1096,online,Returning,1
3383,1/20/2022,CUST3383,Male,74,Clothing,8,229,1832,155,74,592,online,New,3
3384,10/30/2022,CUST3384,Male,72,Electronics,2,286,572,148,138,276,online,New,5
3385,12/19/2022,CUST3385,Male,16,Food,1,251,251,223,28,28,online,Returning,4
3386,10/10/2021,CUST3386,Male,58,Clothing,10,492,4920,255,237,2370,credit card,New,5
3387,11/14/2021,CUST3387,Male,51,Electronics,1,94,94,52,42,42,cash,Returning,3
3388,9/16/2021,CUST3388,Female,16,Food,7,415,2905,274,141,987,credit card,New,3
3389,5/12/2022,CUST3389,Female,46,Electronics,2,75,150,45,30,60,credit card,New,1
3390,9/27/2021,CUST3390,Female,27,Clothing,9,390,3510,204,186,1674,cash,New,2
3391,7/9/2021,CUST3391,Male,20,Electronics,6,123,738,71,52,312,cash,Returning,2
3392,5/26/2021,CUST3392,Male,49,Beauty,4,419,1676,358,61,244,online,Returning,5
3393,9/14/2021,CUST3393,Female,70,Food,5,437,2185,234,203,1015,credit card,Returning,1
3394,10/7/2021,CUST3394,Female,40,Food,7,157,1099,93,64,448,online,Returning,4
3395,6/6/2021,CUST3395,Female,77,Clothing,4,455,1820,373,82,328,online,New,4
3396,2/21/2021,CUST3396,Female,20,Beauty,9,282,2538,198,84,756,cash,Returning,4
3397,1/18/2021,CUST3397,Male,30,Electronics,1,471,471,378,93,93,cash,New,4
3398,1/12/2021,CUST3398,Female,48,Clothing,9,305,2745,257,48,432,credit card,New,4
3399,5/7/2022,CUST3399,Female,68,Beauty,9,173,1557,88,85,765,credit card,Returning,3
3400,10/21/2022,CUST3400,Female,50,Electronics,8,274,2192,187,87,696,online,Returning,1
3401,10/25/2021,CUST3401,Male,48,Electronics,1,418,418,309,109,109,credit card,New,1
3402,12/14/2021,CUST3402,Female,35,Food,1,125,125,80,45,45,cash,Returning,4
3403,5/9/2022,CUST3403,Female,47,Clothing,1,364,364,305,59,59,cash,Returning,5
3404,7/14/2021,CUST3404,Male,64,Clothing,7,113,791,73,40,280,online,Returning,4
3405,3/22/2021,CUST3405,Female,37,Food,8,441,3528,354,87,696,cash,New,2
3406,6/13/2022,CUST3406,Female,36,Food,7,83,581,48,35,245,credit card,Returning,2
3407,1/21/2022,CUST3407,Female,26,Electronics,4,372,1488,188,184,736,credit card,New,3
3408,6/20/2022,CUST3408,Male,22,Electronics,5,210,1050,140,70,350,cash,Returning,3
3409,2/16/2022,CUST3409,Female,51,Beauty,1,31,31,26,5,5,online,Returning,4
3410,5/14/2021,CUST3410,Female,31,Food,10,167,1670,87,80,800,credit card,New,4
3411,7/18/2022,CUST3411,Male,53,Clothing,4,349,1396,196,153,612,cash,New,1
3412,1/5/2022,CUST3412,Female,31,Electronics,1,344,344,210,134,134,online,New,2
3413,1/28/2022,CUST3413,Male,25,Beauty,2,64,128,50,14,28,credit card,Returning,1
3414,4/9/2021,CUST3414,Male,23,Food,5,391,1955,291,100,500,credit card,Returning,4
3415,8/18/2021,CUST3415,Female,74,Clothing,8,113,904,85,28,224,online,New,3
3416,4/29/2021,CUST3416,Male,59,Clothing,8,135,1080,121,14,112,credit card,Returning,2
3417,11/30/2022,CUST3417,Male,79,Clothing,6,277,1662,162,115,690,cash,Returning,5
3418,5/24/2021,CUST3418,Female,61,Food,10,85,850,69,16,160,cash,Returning,4
3419,12/25/2022,CUST3419,Female,18,Clothing,9,294,2646,206,88,792,cash,New,4
3420,8/8/2022,CUST3420,Female,43,Food,4,329,1316,287,42,168,credit card,New,5
3421,1/4/2022,CUST3421,Male,72,Food,4,93,372,47,46,184,credit card,Returning,3
3422,3/5/2021,CUST3422,Female,45,Food,10,241,2410,133,108,1080,credit card,Returning,3
3423,3/28/2022,CUST3423,Female,33,Food,7,114,798,102,12,84,online,Returning,2
3424,4/4/2022,CUST3424,Male,40,Clothing,7,86,602,56,30,210,cash,New,5
3425,10/11/2021,CUST3425,Male,32,Food,6,245,1470,214,31,186,cash,Returning,4
3426,11/10/2021,CUST3426,Female,38,Beauty,3,497,1491,360,137,411,online,New,4
3427,8/1/2022,CUST3427,Female,70,Beauty,1,69,69,41,28,28,online,New,5
3428,1/25/2021,CUST3428,Female,62,Clothing,9,93,837,63,30,270,cash,Returning,1
3429,8/16/2021,CUST3429,Male,19,Beauty,7,296,2072,184,112,784,credit card,Returning,3
3430,10/21/2021,CUST3430,Male,16,Clothing,1,193,193,126,67,67,online,New,1
3431,4/8/2021,CUST3431,Male,19,Electronics,1,411,411,342,69,69,credit card,New,4
3432,2/9/2022,CUST3432,Female,50,Food,7,462,3234,363,99,693,cash,Returning,3
3433,3/30/2021,CUST3433,Male,18,Clothing,6,53,318,39,14,84,cash,Returning,5
3434,11/3/2022,CUST3434,Male,75,Clothing,10,480,4800,369,111,1110,credit card,New,1
3435,7/20/2021,CUST3435,Male,54,Clothing,4,30,120,23,7,28,online,New,1
3436,2/11/2021,CUST3436,Female,62,Clothing,4,373,1492,244,129,516,credit card,New,5
3437,7/26/2021,CUST3437,Female,65,Electronics,6,62,372,36,26,156,online,New,5
3438,5/17/2021,CUST3438,Female,30,Food,9,132,1188,80,52,468,online,New,4
3439,1/12/2022,CUST3439,Female,34,Food,3,296,888,153,143,429,credit card,Returning,3
3440,12/28/2021,CUST3440,Female,27,Food,10,266,2660,161,105,1050,cash,New,5
3441,3/2/2021,CUST3441,Female,64,Beauty,2,120,240,90,30,60,credit card,New,1
3442,9/19/2021,CUST3442,Female,26,Electronics,9,409,3681,340,69,621,online,New,1
3443,10/6/2021,CUST3443,Male,72,Food,7,150,1050,94,56,392,cash,Returning,5
3444,2/13/2022,CUST3444,Female,72,Beauty,9,299,2691,224,75,675,online,New,3
3445,3/6/2021,CUST3445,Male,51,Food,5,452,2260,349,103,515,credit card,Returning,2
3446,11/30/2021,CUST3446,Female,39,Food,10,473,4730,266,207,2070,credit card,New,3
3447,12/31/2022,CUST3447,Female,18,Electronics,8,140,1120,107,33,264,credit card,New,1
3448,9/30/2021,CUST3448,Female,77,Clothing,6,60,360,36,24,144,cash,New,1
3449,4/11/2021,CUST3449,Female,57,Beauty,6,462,2772,284,178,1068,online,New,4
3450,4/5/2021,CUST3450,Male,71,Beauty,8,465,3720,298,167,1336,cash,Returning,5
3451,6/3/2021,CUST3451,Male,74,Beauty,9,135,1215,101,34,306,online,Returning,3
3452,10/30/2022,CUST3452,Female,28,Beauty,10,86,860,56,30,300,cash,New,1
3453,10/15/2021,CUST3453,Male,43,Electronics,9,305,2745,248,57,513,credit card,Returning,3
3454,8/21/2021,CUST3454,Male,52,Electronics,10,332,3320,196,136,1360,credit card,New,2
3455,4/14/2021,CUST3455,Female,61,Beauty,9,329,2961,284,45,405,online,New,4
3456,2/16/2022,CUST3456,Male,35,Clothing,2,276,552,155,121,242,cash,New,2
3457,1/23/2022,CUST3457,Female,17,Food,1,397,397,340,57,57,cash,Returning,3
3458,5/14/2021,CUST3458,Male,78,Food,5,317,1585,189,128,640,cash,Returning,3
3459,9/23/2022,CUST3459,Female,55,Food,7,225,1575,174,51,357,credit card,Returning,2
3460,5/24/2022,CUST3460,Male,74,Clothing,3,346,1038,226,120,360,credit card,New,2
3461,5/7/2021,CUST3461,Female,31,Food,7,212,1484,161,51,357,online,Returning,3
3462,12/24/2021,CUST3462,Male,45,Electronics,4,291,1164,241,50,200,credit card,New,2
3463,2/1/2022,CUST3463,Female,17,Electronics,4,497,1988,408,89,356,credit card,New,4
3464,5/2/2021,CUST3464,Male,26,Electronics,9,344,3096,273,71,639,cash,Returning,5
3465,4/30/2021,CUST3465,Male,21,Beauty,3,413,1239,351,62,186,online,New,3
3466,3/29/2021,CUST3466,Male,57,Electronics,1,500,500,336,164,164,cash,Returning,4
3467,12/27/2022,CUST3467,Female,22,Clothing,9,65,585,57,8,72,credit card,New,5
3468,11/24/2021,CUST3468,Male,18,Electronics,1,487,487,259,228,228,credit card,Returning,5
3469,11/13/2022,CUST3469,Female,70,Food,8,137,1096,116,21,168,cash,New,5
3470,7/11/2021,CUST3470,Male,55,Electronics,5,202,1010,161,41,205,online,Returning,1
3471,9/7/2021,CUST3471,Male,19,Beauty,7,193,1351,146,47,329,credit card,Returning,3
3472,3/3/2021,CUST3472,Female,51,Beauty,9,52,468,41,11,99,online,New,5
3473,8/31/2021,CUST3473,Female,41,Clothing,10,409,4090,342,67,670,credit card,New,4
3474,5/4/2021,CUST3474,Female,43,Beauty,6,455,2730,249,206,1236,credit card,New,1
3475,2/25/2022,CUST3475,Female,55,Electronics,4,252,1008,224,28,112,online,New,3
3476,4/22/2022,CUST3476,Female,73,Food,7,188,1316,150,38,266,credit card,New,4
3477,12/27/2022,CUST3477,Female,52,Beauty,5,209,1045,160,49,245,online,New,4
3478,4/15/2022,CUST3478,Female,33,Beauty,10,415,4150,321,94,940,cash,Returning,5
3479,2/14/2022,CUST3479,Male,53,Electronics,4,299,1196,163,136,544,credit card,Returning,5
3480,6/30/2022,CUST3480,Female,75,Clothing,6,218,1308,155,63,378,cash,New,5
3481,10/31/2021,CUST3481,Female,64,Clothing,4,157,628,118,39,156,cash,New,3
3482,6/17/2021,CUST3482,Female,77,Food,8,59,472,36,23,184,online,New,4
3483,1/29/2022,CUST3483,Male,32,Food,8,47,376,35,12,96,credit card,Returning,3
3484,8/5/2021,CUST3484,Male,46,Clothing,5,495,2475,386,109,545,online,Returning,5
3485,12/8/2021,CUST3485,Male,18,Beauty,9,247,2223,211,36,324,online,Returning,4
3486,12/24/2021,CUST3486,Female,69,Clothing,9,195,1755,124,71,639,credit card,Returning,1
3487,1/8/2022,CUST3487,Male,69,Food,9,304,2736,196,108,972,online,New,1
3488,1/24/2021,CUST3488,Male,60,Electronics,4,289,1156,202,87,348,credit card,Returning,5
3489,5/1/2021,CUST3489,Female,28,Clothing,10,101,1010,75,26,260,cash,New,1
3490,2/20/2022,CUST3490,Male,19,Electronics,5,176,880,107,69,345,online,New,5
3491,11/9/2022,CUST3491,Female,76,Electronics,7,384,2688,242,142,994,cash,New,4
3492,3/24/2021,CUST3492,Male,78,Electronics,6,140,840,107,33,198,credit card,New,1
3493,12/21/2021,CUST3493,Female,45,Clothing,1,230,230,166,64,64,online,New,1
3494,1/15/2022,CUST3494,Female,76,Beauty,6,427,2562,218,209,1254,online,Returning,4
3495,10/29/2022,CUST3495,Female,61,Food,2,285,570,251,34,68,online,Returning,5
3496,6/12/2022,CUST3496,Female,68,Clothing,4,75,300,65,10,40,online,Returning,2
3497,8/27/2021,CUST3497,Male,38,Beauty,7,246,1722,146,100,700,cash,New,4
3498,10/29/2021,CUST3498,Female,73,Electronics,3,488,1464,431,57,171,online,Returning,1
3499,6/18/2022,CUST3499,Male,21,Electronics,9,332,2988,298,34,306,cash,New,1
3500,1/1/2022,CUST3500,Male,43,Food,6,227,1362,175,52,312,online,New,4
3501,1/5/2022,CUST3501,Male,53,Beauty,8,39,312,34,5,40,online,New,2
3502,5/13/2021,CUST3502,Female,78,Electronics,6,468,2808,340,128,768,online,Returning,5
3503,6/27/2022,CUST3503,Male,50,Beauty,8,377,3016,306,71,568,credit card,New,3
3504,8/1/2021,CUST3504,Male,26,Food,8,270,2160,238,32,256,online,New,2
3505,9/4/2021,CUST3505,Female,36,Electronics,7,209,1463,152,57,399,online,Returning,4
3506,1/2/2021,CUST3506,Male,32,Food,7,355,2485,206,149,1043,online,New,5
3507,9/27/2022,CUST3507,Male,68,Beauty,3,448,1344,228,220,660,credit card,New,5
3508,3/11/2021,CUST3508,Female,37,Beauty,6,388,2328,340,48,288,cash,New,4
3509,4/8/2022,CUST3509,Male,17,Clothing,4,41,164,35,6,24,online,Returning,4
3510,2/11/2022,CUST3510,Male,45,Clothing,4,275,1100,191,84,336,credit card,New,1
3511,6/3/2021,CUST3511,Female,43,Clothing,10,408,4080,296,112,1120,cash,Returning,5
3512,11/12/2022,CUST3512,Female,54,Food,1,243,243,129,114,114,cash,Returning,3
3513,6/27/2021,CUST3513,Female,54,Clothing,5,349,1745,308,41,205,credit card,New,1
3514,7/24/2021,CUST3514,Female,78,Beauty,4,253,1012,201,52,208,cash,New,1
3515,7/13/2022,CUST3515,Female,19,Beauty,8,192,1536,113,79,632,cash,New,2
3516,11/30/2022,CUST3516,Male,65,Electronics,7,103,721,69,34,238,cash,New,4
3517,8/29/2021,CUST3517,Male,26,Clothing,8,271,2168,152,119,952,online,New,4
3518,5/22/2022,CUST3518,Male,69,Food,3,325,975,276,49,147,credit card,New,3
3519,9/15/2022,CUST3519,Male,55,Food,3,362,1086,191,171,513,cash,New,5
3520,11/4/2021,CUST3520,Male,27,Clothing,2,269,538,195,74,148,cash,Returning,5
3521,4/6/2021,CUST3521,Female,69,Food,6,362,2172,209,153,918,cash,New,3
3522,3/25/2021,CUST3522,Female,72,Food,8,149,1192,117,32,256,cash,New,5
3523,10/27/2021,CUST3523,Male,72,Clothing,3,388,1164,347,41,123,online,New,3
3524,11/24/2022,CUST3524,Female,52,Food,8,439,3512,362,77,616,online,Returning,3
3525,8/25/2021,CUST3525,Female,44,Beauty,1,51,51,26,25,25,online,Returning,1
3526,11/11/2021,CUST3526,Female,68,Beauty,9,390,3510,254,136,1224,online,Returning,4
3527,3/30/2021,CUST3527,Male,16,Food,6,195,1170,146,49,294,credit card,New,5
3528,4/23/2022,CUST3528,Male,71,Electronics,9,224,2016,125,99,891,credit card,New,1
3529,8/12/2022,CUST3529,Female,52,Electronics,6,337,2022,195,142,852,online,New,5
3530,8/2/2022,CUST3530,Female,59,Electronics,7,339,2373,182,157,1099,online,New,2
3531,10/30/2021,CUST3531,Female,66,Clothing,7,67,469,38,29,203,cash,New,5
3532,3/24/2022,CUST3532,Male,63,Food,5,288,1440,237,51,255,cash,Returning,3
3533,3/25/2021,CUST3533,Male,58,Beauty,8,444,3552,229,215,1720,cash,Returning,2
3534,6/14/2021,CUST3534,Female,45,Beauty,10,200,2000,114,86,860,online,Returning,3
3535,11/19/2022,CUST3535,Male,46,Beauty,9,420,3780,254,166,1494,credit card,New,1
3536,9/15/2022,CUST3536,Male,23,Electronics,9,295,2655,229,66,594,cash,Returning,3
3537,8/9/2022,CUST3537,Female,80,Clothing,6,481,2886,349,132,792,cash,Returning,3
3538,2/9/2021,CUST3538,Female,75,Food,8,477,3816,314,163,1304,online,New,2
3539,7/17/2021,CUST3539,Female,50,Food,7,415,2905,267,148,1036,credit card,New,2
3540,12/17/2022,CUST3540,Male,72,Food,2,79,158,62,17,34,credit card,New,2
3541,11/17/2022,CUST3541,Female,78,Food,10,255,2550,158,97,970,credit card,Returning,4
3542,1/6/2022,CUST3542,Male,30,Electronics,3,90,270,54,36,108,cash,New,1
3543,11/22/2022,CUST3543,Male,59,Electronics,6,73,438,64,9,54,cash,Returning,3
3544,11/9/2021,CUST3544,Male,61,Food,6,185,1110,133,52,312,cash,Returning,5
3545,9/19/2022,CUST3545,Female,39,Beauty,10,366,3660,221,145,1450,online,Returning,5
3546,4/20/2022,CUST3546,Female,80,Beauty,9,372,3348,311,61,549,credit card,Returning,5
3547,5/16/2021,CUST3547,Male,50,Beauty,8,42,336,36,6,48,online,Returning,2
3548,9/8/2022,CUST3548,Male,31,Clothing,5,330,1650,170,160,800,credit card,Returning,2
3549,5/21/2022,CUST3549,Female,76,Electronics,10,119,1190,69,50,500,credit card,New,4
3550,3/6/2021,CUST3550,Male,21,Electronics,6,168,1008,132,36,216,online,Returning,5
3551,12/23/2021,CUST3551,Male,59,Food,6,65,390,43,22,132,online,New,3
3552,5/10/2021,CUST3552,Female,71,Beauty,10,236,2360,191,45,450,cash,New,5
3553,1/23/2022,CUST3553,Female,48,Beauty,7,184,1288,111,73,511,online,New,5
3554,1/5/2021,CUST3554,Female,28,Clothing,9,315,2835,217,98,882,online,New,3
3555,10/27/2021,CUST3555,Male,47,Food,1,206,206,165,41,41,credit card,Returning,4
3556,12/18/2021,CUST3556,Female,73,Clothing,1,104,104,69,35,35,cash,Returning,3
3557,8/24/2022,CUST3557,Female,39,Food,5,97,485,76,21,105,online,New,3
3558,1/10/2022,CUST3558,Female,50,Electronics,7,271,1897,164,107,749,online,Returning,3
3559,7/27/2021,CUST3559,Male,63,Beauty,8,259,2072,174,85,680,credit card,New,3
3560,12/30/2022,CUST3560,Male,65,Electronics,4,249,996,134,115,460,credit card,New,3
3561,3/10/2022,CUST3561,Male,64,Beauty,3,215,645,175,40,120,credit card,New,4
3562,12/17/2022,CUST3562,Male,31,Electronics,9,406,3654,290,116,1044,credit card,Returning,1
3563,10/3/2021,CUST3563,Female,65,Beauty,10,403,4030,221,182,1820,online,Returning,1
3564,3/2/2022,CUST3564,Male,35,Clothing,5,104,520,87,17,85,cash,New,5
3565,4/10/2021,CUST3565,Male,29,Beauty,8,318,2544,191,127,1016,cash,New,3
3566,9/12/2022,CUST3566,Male,75,Electronics,7,238,1666,139,99,693,online,New,2
3567,9/10/2022,CUST3567,Male,32,Electronics,6,139,834,106,33,198,online,New,1
3568,10/23/2021,CUST3568,Male,40,Clothing,7,268,1876,141,127,889,credit card,Returning,3
3569,6/17/2022,CUST3569,Male,75,Food,1,397,397,212,185,185,cash,New,5
3570,5/7/2022,CUST3570,Female,35,Beauty,4,243,972,130,113,452,cash,Returning,2
3571,8/30/2022,CUST3571,Female,60,Food,8,260,2080,218,42,336,cash,Returning,5
3572,9/9/2021,CUST3572,Male,31,Electronics,5,499,2495,344,155,775,credit card,Returning,4
3573,9/19/2022,CUST3573,Male,25,Food,10,228,2280,204,24,240,cash,New,3
3574,7/14/2022,CUST3574,Female,68,Beauty,6,31,186,18,13,78,cash,New,4
3575,6/8/2022,CUST3575,Male,64,Electronics,1,115,115,97,18,18,cash,New,3
3576,7/12/2022,CUST3576,Male,80,Clothing,7,433,3031,373,60,420,online,New,4
3577,7/11/2022,CUST3577,Male,78,Clothing,8,70,560,62,8,64,online,New,5
3578,11/3/2021,CUST3578,Male,27,Clothing,6,257,1542,168,89,534,cash,New,5
3579,11/10/2022,CUST3579,Male,28,Food,9,431,3879,292,139,1251,credit card,Returning,5
3580,10/27/2021,CUST3580,Female,71,Electronics,10,208,2080,175,33,330,cash,New,4
3581,6/13/2022,CUST3581,Male,47,Food,2,249,498,197,52,104,cash,New,1
3582,12/10/2021,CUST3582,Male,32,Beauty,3,417,1251,281,136,408,online,Returning,4
3583,7/27/2022,CUST3583,Female,49,Electronics,2,320,640,241,79,158,cash,Returning,5
3584,9/29/2022,CUST3584,Female,59,Electronics,5,124,620,72,52,260,online,Returning,3
3585,6/22/2021,CUST3585,Female,45,Electronics,2,52,104,43,9,18,cash,Returning,1
3586,12/26/2021,CUST3586,Female,59,Electronics,3,323,969,178,145,435,cash,Returning,4
3587,12/6/2021,CUST3587,Male,22,Food,10,240,2400,199,41,410,cash,Returning,3
3588,6/9/2021,CUST3588,Female,18,Electronics,8,114,912,97,17,136,online,Returning,1
3589,11/20/2022,CUST3589,Female,44,Clothing,5,404,2020,330,74,370,credit card,New,3
3590,8/21/2021,CUST3590,Female,80,Food,6,317,1902,223,94,564,cash,Returning,4
3591,5/19/2021,CUST3591,Female,68,Electronics,4,398,1592,331,67,268,cash,Returning,5
3592,3/24/2022,CUST3592,Female,52,Food,1,187,187,110,77,77,credit card,Returning,5
3593,7/22/2022,CUST3593,Female,25,Food,7,282,1974,238,44,308,credit card,New,4
3594,3/6/2021,CUST3594,Female,69,Food,7,320,2240,167,153,1071,cash,New,5
3595,3/14/2021,CUST3595,Male,51,Beauty,1,471,471,258,213,213,credit card,New,3
3596,11/22/2021,CUST3596,Female,67,Beauty,4,152,608,98,54,216,online,New,1
3597,12/20/2022,CUST3597,Male,32,Food,4,276,1104,238,38,152,credit card,New,5
3598,11/1/2021,CUST3598,Male,65,Clothing,4,42,168,33,9,36,online,New,3
3599,9/23/2021,CUST3599,Male,46,Electronics,3,85,255,75,10,30,credit card,New,1
3600,3/19/2021,CUST3600,Male,20,Food,8,475,3800,281,194,1552,credit card,Returning,2
3601,9/1/2021,CUST3601,Male,77,Food,8,274,2192,231,43,344,online,Returning,4
3602,2/6/2021,CUST3602,Male,49,Beauty,4,265,1060,202,63,252,credit card,Returning,1
