Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price _per _unit,total_amount,cost_per_unit,profit_per_unit,profit,payment,customer_type,customer_satisfication
1247,11/3/2024,CUST1247,Male,80,Clothing,7,366,2562,244,122,854,credit card,New,1
1248,11/27/2024,CUST1248,Male,42,Food,8,89,712,66,23,184,cash,New,2
1249,4/12/2024,CUST1249,Female,89,Clothing,8,265,2120,154,111,888,credit card,New,2
1250,6/1/2024,CUST1250,Male,31,Electronics,6,72,432,36,36,216,cash,New,5
1251,8/20/2024,CUST1251,Male,30,Food,6,487,2922,402,85,510,credit card,New,3
1252,10/8/2024,CUST1252,Female,80,Electronics,10,123,1230,62,61,610,online,New,3
1253,1/17/2024,CUST1253,Female,30,Electronics,8,234,1872,151,83,664,online,New,4
1254,4/13/2024,CUST1254,Male,27,Electronics,5,144,720,127,17,85,online,Returning,5
1255,5/17/2024,CUST1255,Male,36,Clothing,9,304,2736,227,77,693,credit card,Returning,3
1256,5/1/2024,CUST1256,Female,44,Electronics,2,442,884,229,213,426,online,Returning,2
1257,7/15/2024,CUST1257,Female,62,Clothing,1,138,138,113,25,25,cash,Returning,2
1258,11/7/2024,CUST1258,Male,36,Electronics,4,368,1472,263,105,420,cash,New,5
1259,8/12/2024,CUST1259,Male,31,Electronics,1,454,454,335,119,119,online,Returning,5
1260,7/20/2024,CUST1260,Male,32,Electronics,10,319,3190,251,68,680,online,Returning,3
1261,1/18/2024,CUST1261,Female,27,Clothing,5,474,2370,374,100,500,credit card,New,1
1262,1/15/2024,CUST1262,Female,26,Electronics,5,498,2490,358,140,700,credit card,Returning,5
1263,6/3/2024,CUST1263,Female,80,Food,7,467,3269,362,105,735,cash,Returning,2
1264,4/28/2024,CUST1264,Male,72,Clothing,2,338,676,242,96,192,cash,New,3
1265,1/21/2024,CUST1265,Male,59,Clothing,2,187,374,104,83,166,credit card,New,4
1266,12/4/2024,CUST1266,Male,83,Clothing,2,150,300,134,16,32,online,New,1
1267,1/31/2024,CUST1267,Female,55,Electronics,1,316,316,273,43,43,credit card,New,5
1268,4/6/2024,CUST1268,Male,34,Electronics,5,387,1935,238,149,745,credit card,Returning,3
1269,10/5/2024,CUST1269,Female,51,Clothing,2,146,292,108,38,76,cash,New,3
1270,6/30/2024,CUST1270,Male,80,Clothing,1,57,57,38,19,19,online,Returning,4
1271,9/26/2024,CUST1271,Male,78,Electronics,5,410,2050,217,193,965,cash,Returning,5
1272,3/25/2024,CUST1272,Male,72,Clothing,2,296,592,205,91,182,credit card,New,3
1273,2/15/2024,CUST1273,Male,71,Clothing,2,430,860,349,81,162,online,Returning,5
1274,10/20/2024,CUST1274,Male,24,Food,2,292,584,164,128,256,credit card,New,3
1275,10/2/2024,CUST1275,Female,27,Electronics,10,35,350,23,12,120,credit card,New,3
1276,12/15/2024,CUST1276,Male,22,Clothing,9,238,2142,210,28,252,online,Returning,3
1277,8/23/2024,CUST1277,Female,65,Electronics,2,425,850,291,134,268,credit card,Returning,1
1278,12/13/2024,CUST1278,Male,71,Clothing,6,309,1854,219,90,540,cash,Returning,1
1279,2/21/2024,CUST1279,Female,80,Food,3,374,1122,333,41,123,credit card,Returning,1
1280,5/31/2024,CUST1280,Female,88,Food,10,460,4600,412,48,480,credit card,New,3
1281,2/9/2024,CUST1281,Female,33,Clothing,8,383,3064,292,91,728,credit card,Returning,4
1282,3/5/2024,CUST1282,Male,65,Clothing,7,331,2317,167,164,1148,online,New,1
1283,8/6/2024,CUST1283,Female,22,Clothing,5,75,375,66,9,45,cash,Returning,5
1284,10/3/2024,CUST1284,Female,34,Food,10,131,1310,86,45,450,online,Returning,4
1285,4/3/2024,CUST1285,Male,49,Clothing,8,48,384,29,19,152,credit card,Returning,4
1286,5/12/2024,CUST1286,Female,32,Clothing,4,267,1068,174,93,372,cash,Returning,5
1287,8/2/2024,CUST1287,Female,25,Food,5,203,1015,122,81,405,credit card,New,4
1288,11/12/2024,CUST1288,Female,65,Clothing,9,45,405,26,19,171,credit card,New,1
1289,10/12/2024,CUST1289,Male,72,Clothing,1,162,162,98,64,64,online,New,1
1290,7/18/2024,CUST1290,Female,62,Food,4,382,1528,241,141,564,online,New,4
1291,8/30/2024,CUST1291,Female,66,Electronics,2,382,764,290,92,184,online,New,5
1292,6/28/2024,CUST1292,Male,84,Food,5,198,990,157,41,205,cash,New,2
1293,7/5/2024,CUST1293,Male,58,Clothing,6,88,528,79,9,54,online,New,4
1294,7/26/2024,CUST1294,Male,82,Food,4,212,848,139,73,292,online,New,4
1295,9/28/2024,CUST1295,Male,68,Clothing,10,72,720,37,35,350,cash,New,2
1296,12/19/2024,CUST1296,Male,67,Electronics,5,320,1600,170,150,750,cash,New,2
1297,4/16/2024,CUST1297,Female,38,Electronics,9,231,2079,129,102,918,cash,Returning,2
1298,9/23/2024,CUST1298,Female,69,Clothing,5,302,1510,240,62,310,cash,Returning,4
1299,1/1/2024,CUST1299,Male,50,Clothing,7,317,2219,260,57,399,credit card,Returning,1
1300,3/13/2024,CUST1300,Female,31,Clothing,7,422,2954,275,147,1029,cash,Returning,1
1301,7/15/2024,CUST1301,Male,61,Electronics,8,120,960,73,47,376,credit card,New,5
1302,11/18/2024,CUST1302,Male,38,Clothing,1,333,333,200,133,133,online,Returning,2
1303,4/21/2024,CUST1303,Male,74,Clothing,9,96,864,69,27,243,online,New,1
1304,12/19/2024,CUST1304,Female,76,Clothing,6,297,1782,237,60,360,cash,New,3
1305,3/14/2024,CUST1305,Male,41,Food,1,216,216,141,75,75,credit card,New,4
1306,7/7/2024,CUST1306,Male,26,Electronics,7,131,917,98,33,231,cash,Returning,5
1307,9/9/2024,CUST1307,Female,22,Clothing,10,277,2770,157,120,1200,credit card,New,5
1308,10/26/2024,CUST1308,Male,65,Clothing,3,443,1329,229,214,642,online,Returning,4
1309,10/15/2024,CUST1309,Male,86,Clothing,1,114,114,86,28,28,cash,Returning,3
1310,10/17/2024,CUST1310,Female,47,Electronics,8,201,1608,103,98,784,online,Returning,4
1311,10/19/2024,CUST1311,Male,88,Electronics,10,246,2460,192,54,540,online,New,4
1312,10/12/2024,CUST1312,Male,50,Electronics,2,69,138,45,24,48,cash,Returning,1
1313,4/3/2024,CUST1313,Male,74,Electronics,6,295,1770,214,81,486,cash,New,3
1314,12/19/2024,CUST1314,Female,70,Electronics,3,174,522,144,30,90,credit card,Returning,5
1315,2/17/2024,CUST1315,Female,54,Clothing,7,406,2842,221,185,1295,online,Returning,1
1316,10/22/2024,CUST1316,Male,70,Electronics,1,398,398,333,65,65,cash,New,2
1317,2/6/2024,CUST1317,Male,25,Clothing,2,176,352,89,87,174,online,New,2
1318,10/25/2024,CUST1318,Female,38,Food,6,469,2814,283,186,1116,online,New,4
1319,7/27/2024,CUST1319,Male,53,Clothing,5,473,2365,295,178,890,cash,Returning,5
1320,2/28/2024,CUST1320,Male,79,Clothing,8,489,3912,352,137,1096,cash,Returning,2
1321,5/11/2024,CUST1321,Female,37,Clothing,5,294,1470,256,38,190,credit card,New,4
1322,11/9/2024,CUST1322,Female,67,Electronics,3,235,705,209,26,78,online,Returning,4
1323,5/31/2024,CUST1323,Female,59,Clothing,7,439,3073,262,177,1239,credit card,Returning,1
1324,8/4/2024,CUST1324,Female,67,Electronics,7,368,2576,223,145,1015,cash,New,4
1325,6/17/2024,CUST1325,Female,29,Food,10,121,1210,95,26,260,online,New,2
1326,4/28/2024,CUST1326,Female,44,Clothing,9,365,3285,325,40,360,cash,New,2
1327,1/18/2024,CUST1327,Male,53,Clothing,8,99,792,51,48,384,cash,New,1
1328,6/6/2024,CUST1328,Male,71,Food,6,54,324,37,17,102,cash,Returning,1
1329,8/28/2024,CUST1329,Male,27,Clothing,2,322,644,191,131,262,credit card,New,4
1330,11/28/2024,CUST1330,Female,78,Electronics,1,476,476,286,190,190,credit card,Returning,4
1331,9/13/2024,CUST1331,Male,83,Food,2,456,912,292,164,328,online,New,3
1332,3/23/2024,CUST1332,Female,83,Clothing,2,243,486,162,81,162,credit card,New,2
1333,12/3/2024,CUST1333,Male,20,Clothing,8,395,3160,343,52,416,cash,Returning,1
1334,7/25/2024,CUST1334,Male,49,Clothing,1,180,180,154,26,26,online,Returning,2
1335,10/23/2024,CUST1335,Male,74,Food,2,491,982,380,111,222,cash,Returning,5
1336,11/4/2024,CUST1336,Female,67,Clothing,2,135,270,107,28,56,online,Returning,4
1337,11/28/2024,CUST1337,Female,89,Clothing,6,313,1878,183,130,780,credit card,New,1
1338,9/12/2024,CUST1338,Male,70,Clothing,10,356,3560,179,177,1770,online,New,3
1339,4/5/2024,CUST1339,Male,42,Clothing,1,163,163,121,42,42,credit card,Returning,4
1340,2/23/2024,CUST1340,Male,33,Electronics,7,332,2324,292,40,280,online,Returning,2
1341,7/2/2024,CUST1341,Male,71,Clothing,3,261,783,138,123,369,credit card,Returning,4
1342,8/28/2024,CUST1342,Female,79,Clothing,3,37,111,29,8,24,cash,New,1
1343,2/27/2024,CUST1343,Female,59,Electronics,7,60,420,37,23,161,cash,Returning,2
1344,11/26/2024,CUST1344,Male,71,Food,10,94,940,56,38,380,credit card,Returning,4
1345,3/18/2024,CUST1345,Female,48,Clothing,3,470,1410,404,66,198,credit card,Returning,5
1346,7/26/2024,CUST1346,Female,88,Clothing,10,325,3250,222,103,1030,credit card,New,4
1347,10/18/2024,CUST1347,Male,47,Clothing,9,78,702,54,24,216,cash,New,1
1348,10/5/2024,CUST1348,Male,81,Clothing,6,463,2778,292,171,1026,cash,Returning,2
1349,4/21/2024,CUST1349,Female,74,Electronics,7,464,3248,283,181,1267,cash,New,5
1350,1/22/2024,CUST1350,Male,54,Clothing,3,233,699,171,62,186,online,Returning,2
1351,9/20/2024,CUST1351,Female,21,Electronics,6,163,978,145,18,108,online,New,2
1352,5/26/2024,CUST1352,Female,69,Food,9,247,2223,200,47,423,credit card,Returning,2
1353,11/16/2024,CUST1353,Male,21,Food,6,477,2862,332,145,870,cash,Returning,2
1354,12/23/2024,CUST1354,Female,78,Clothing,5,247,1235,211,36,180,cash,Returning,5
1355,2/7/2024,CUST1355,Female,67,Clothing,6,383,2298,264,119,714,credit card,New,5
1356,6/3/2024,CUST1356,Female,53,Electronics,8,447,3576,351,96,768,credit card,Returning,3
1357,4/19/2024,CUST1357,Male,72,Clothing,3,120,360,67,53,159,credit card,Returning,1
1358,5/21/2024,CUST1358,Male,35,Clothing,4,209,836,187,22,88,cash,New,3
1359,3/12/2024,CUST1359,Female,25,Clothing,2,175,350,150,25,50,credit card,Returning,5
1360,5/1/2024,CUST1360,Female,37,Clothing,1,335,335,241,94,94,cash,Returning,5
1361,9/12/2024,CUST1361,Male,44,Food,3,221,663,118,103,309,credit card,New,1
1362,6/4/2024,CUST1362,Female,65,Electronics,3,300,900,178,122,366,cash,Returning,5
1363,8/30/2024,CUST1363,Female,84,Electronics,6,404,2424,235,169,1014,credit card,New,3
1364,2/12/2024,CUST1364,Female,42,Food,3,260,780,221,39,117,credit card,New,2
1365,5/30/2024,CUST1365,Female,62,Clothing,1,288,288,257,31,31,online,Returning,5
1366,10/19/2024,CUST1366,Male,87,Food,9,436,3924,313,123,1107,cash,New,3
1367,8/6/2024,CUST1367,Male,90,Electronics,3,492,1476,360,132,396,cash,Returning,2
1368,11/26/2024,CUST1368,Male,83,Clothing,4,256,1024,143,113,452,online,New,1
1369,11/4/2024,CUST1369,Female,67,Clothing,5,144,720,97,47,235,online,New,1
1370,11/15/2024,CUST1370,Female,21,Food,7,165,1155,93,72,504,credit card,New,4
1371,12/27/2024,CUST1371,Male,71,Clothing,9,491,4419,288,203,1827,cash,Returning,1
1372,1/2/2024,CUST1372,Female,70,Food,5,107,535,64,43,215,online,Returning,4
1373,10/28/2024,CUST1373,Male,61,Clothing,9,208,1872,178,30,270,credit card,New,2
1374,11/9/2024,CUST1374,Female,48,Clothing,5,127,635,98,29,145,cash,New,1
1375,8/30/2024,CUST1375,Female,32,Food,7,348,2436,251,97,679,credit card,Returning,1
1376,5/3/2024,CUST1376,Female,88,Clothing,3,349,1047,302,47,141,online,New,1
1377,2/28/2024,CUST1377,Male,51,Clothing,10,371,3710,211,160,1600,online,Returning,5
1378,2/23/2024,CUST1378,Male,56,Food,8,454,3632,392,62,496,cash,Returning,5
1379,3/11/2024,CUST1379,Male,70,Food,7,448,3136,262,186,1302,cash,New,2
1380,5/24/2024,CUST1380,Male,57,Clothing,2,116,232,85,31,62,online,New,2
1381,11/20/2024,CUST1381,Male,22,Food,7,449,3143,326,123,861,credit card,New,2
1382,2/7/2024,CUST1382,Male,45,Food,7,449,3143,385,64,448,credit card,New,1
1383,2/18/2024,CUST1383,Male,64,Clothing,1,492,492,379,113,113,online,Returning,4
1384,12/3/2024,CUST1384,Female,35,Electronics,5,416,2080,359,57,285,credit card,New,5
1385,5/24/2024,CUST1385,Female,47,Electronics,3,389,1167,220,169,507,credit card,New,4
1386,10/10/2024,CUST1386,Female,39,Clothing,5,402,2010,248,154,770,online,Returning,2
1387,7/1/2024,CUST1387,Male,46,Clothing,2,295,590,203,92,184,online,Returning,4
1388,12/4/2024,CUST1388,Male,70,Electronics,8,381,3048,274,107,856,cash,Returning,1
1389,7/21/2024,CUST1389,Male,25,Clothing,6,458,2748,375,83,498,credit card,Returning,3
1390,8/12/2024,CUST1390,Male,46,Food,4,187,748,149,38,152,credit card,Returning,1
1391,1/21/2024,CUST1391,Male,78,Clothing,6,299,1794,160,139,834,online,New,5
1392,10/19/2024,CUST1392,Female,44,Electronics,9,204,1836,171,33,297,cash,Returning,3
1393,5/11/2024,CUST1393,Male,71,Clothing,5,496,2480,433,63,315,cash,New,3
1394,5/26/2024,CUST1394,Male,54,Clothing,4,232,928,173,59,236,online,Returning,4
1395,12/4/2024,CUST1395,Male,53,Clothing,9,468,4212,246,222,1998,credit card,Returning,2
1396,2/23/2024,CUST1396,Female,50,Food,5,375,1875,203,172,860,cash,New,3
1397,10/4/2024,CUST1397,Male,59,Clothing,9,291,2619,188,103,927,cash,Returning,4
1398,6/5/2024,CUST1398,Male,77,Clothing,8,347,2776,219,128,1024,online,New,5
1399,7/9/2024,CUST1399,Male,65,Clothing,1,202,202,150,52,52,cash,Returning,5
1400,4/21/2024,CUST1400,Male,46,Electronics,2,410,820,319,91,182,cash,Returning,3
1401,9/11/2024,CUST1401,Male,22,Food,2,434,868,218,216,432,credit card,New,2
1402,5/18/2024,CUST1402,Male,90,Clothing,4,367,1468,273,94,376,credit card,New,4
1403,5/9/2024,CUST1403,Male,65,Electronics,7,276,1932,218,58,406,online,Returning,2
1404,2/4/2024,CUST1404,Female,50,Food,5,422,2110,223,199,995,online,Returning,2
1405,6/27/2024,CUST1405,Female,66,Clothing,10,495,4950,278,217,2170,credit card,New,5
1406,6/21/2024,CUST1406,Male,28,Food,3,372,1116,235,137,411,credit card,Returning,4
1407,8/4/2024,CUST1407,Female,76,Electronics,10,35,350,31,4,40,credit card,Returning,3
1408,8/26/2024,CUST1408,Female,60,Clothing,5,451,2255,404,47,235,credit card,New,4
1409,1/16/2024,CUST1409,Male,86,Clothing,3,328,984,247,81,243,online,Returning,5
1410,11/13/2024,CUST1410,Male,51,Electronics,5,50,250,42,8,40,online,New,5
1411,9/24/2024,CUST1411,Male,27,Electronics,10,482,4820,423,59,590,cash,New,3
1412,7/22/2024,CUST1412,Male,75,Clothing,5,475,2375,414,61,305,credit card,Returning,4
1413,4/11/2024,CUST1413,Female,40,Food,10,154,1540,79,75,750,online,New,3
1414,11/21/2024,CUST1414,Male,84,Clothing,5,493,2465,309,184,920,online,Returning,5
1415,5/7/2024,CUST1415,Female,41,Clothing,4,277,1108,249,28,112,online,Returning,4
1416,9/24/2024,CUST1416,Male,55,Clothing,4,323,1292,188,135,540,cash,New,2
1417,6/13/2024,CUST1417,Male,78,Clothing,3,370,1110,219,151,453,online,Returning,4
1418,11/13/2024,CUST1418,Female,89,Clothing,9,432,3888,344,88,792,online,Returning,4
1419,4/4/2024,CUST1419,Male,29,Food,2,282,564,195,87,174,credit card,Returning,3
1420,12/25/2024,CUST1420,Female,22,Clothing,5,367,1835,184,183,915,credit card,New,5
1421,4/13/2024,CUST1421,Female,63,Electronics,6,240,1440,155,85,510,credit card,New,4
1422,3/9/2024,CUST1422,Male,72,Food,8,387,3096,210,177,1416,online,Returning,4
1423,5/8/2024,CUST1423,Male,89,Clothing,10,188,1880,167,21,210,credit card,New,2
1424,2/18/2024,CUST1424,Female,83,Electronics,1,357,357,190,167,167,online,Returning,1
1425,8/6/2024,CUST1425,Male,40,Clothing,3,352,1056,308,44,132,cash,Returning,4
1426,12/20/2024,CUST1426,Female,30,Clothing,7,285,1995,157,128,896,online,New,4
1427,6/22/2024,CUST1427,Male,44,Electronics,10,149,1490,101,48,480,online,Returning,3
1428,11/29/2024,CUST1428,Female,82,Clothing,6,107,642,93,14,84,online,Returning,5
1429,4/25/2024,CUST1429,Female,86,Clothing,5,136,680,112,24,120,credit card,New,3
1430,7/3/2024,CUST1430,Male,30,Electronics,3,350,1050,312,38,114,credit card,New,4
1431,2/29/2024,CUST1431,Male,45,Food,10,296,2960,177,119,1190,cash,New,4
1432,7/19/2024,CUST1432,Male,22,Electronics,4,188,752,165,23,92,cash,Returning,2
1433,11/17/2024,CUST1433,Male,24,Clothing,8,232,1856,118,114,912,online,New,3
1434,7/17/2024,CUST1434,Female,66,Electronics,4,434,1736,370,64,256,cash,New,2
1435,2/19/2024,CUST1435,Female,63,Food,2,184,368,154,30,60,cash,New,4
1436,5/5/2024,CUST1436,Female,31,Food,8,395,3160,273,122,976,online,Returning,1
1437,4/17/2024,CUST1437,Male,31,Electronics,2,432,864,259,173,346,credit card,New,1
1438,5/27/2024,CUST1438,Female,22,Electronics,10,204,2040,144,60,600,credit card,New,5
1439,10/19/2024,CUST1439,Female,85,Clothing,5,117,585,92,25,125,cash,New,2
1440,10/4/2024,CUST1440,Male,60,Clothing,8,239,1912,182,57,456,cash,New,2
1441,11/5/2024,CUST1441,Male,49,Clothing,10,411,4110,214,197,1970,credit card,Returning,2
1442,6/13/2024,CUST1442,Male,74,Food,2,448,896,237,211,422,credit card,New,4
1443,5/9/2024,CUST1443,Male,29,Food,10,387,3870,253,134,1340,credit card,Returning,3
1444,5/20/2024,CUST1444,Female,47,Electronics,6,80,480,56,24,144,credit card,New,4
1445,12/17/2024,CUST1445,Male,43,Food,6,266,1596,135,131,786,online,New,4
1446,6/21/2024,CUST1446,Female,66,Electronics,6,56,336,44,12,72,credit card,Returning,4
1447,5/12/2024,CUST1447,Female,69,Electronics,2,261,522,196,65,130,online,Returning,1
1448,12/18/2024,CUST1448,Female,39,Clothing,9,259,2331,216,43,387,credit card,New,3
1449,12/16/2024,CUST1449,Female,70,Electronics,2,227,454,125,102,204,online,New,5
1450,3/3/2024,CUST1450,Male,61,Clothing,4,52,208,41,11,44,online,New,2
1451,7/28/2024,CUST1451,Female,44,Electronics,9,263,2367,156,107,963,online,Returning,3
1452,7/20/2024,CUST1452,Female,72,Food,2,382,764,256,126,252,cash,New,5
1453,3/2/2024,CUST1453,Female,60,Clothing,3,348,1044,245,103,309,online,Returning,4
1454,12/25/2024,CUST1454,Female,38,Electronics,5,247,1235,134,113,565,online,New,3
1455,12/5/2024,CUST1455,Female,42,Clothing,7,69,483,48,21,147,credit card,New,2
1456,7/23/2024,CUST1456,Female,86,Clothing,7,287,2009,253,34,238,credit card,New,2
1457,8/7/2024,CUST1457,Female,44,Food,6,409,2454,354,55,330,online,Returning,4
1458,8/29/2024,CUST1458,Female,81,Clothing,7,356,2492,228,128,896,cash,New,2
1459,12/27/2024,CUST1459,Female,85,Food,8,87,696,46,41,328,credit card,Returning,3
1460,8/15/2024,CUST1460,Male,21,Food,1,98,98,84,14,14,online,Returning,1
1461,6/16/2024,CUST1461,Female,85,Electronics,4,48,192,27,21,84,cash,New,4
1462,9/24/2024,CUST1462,Male,63,Clothing,9,465,4185,271,194,1746,credit card,New,1
1463,8/18/2024,CUST1463,Male,64,Electronics,6,160,960,113,47,282,credit card,Returning,3
1464,8/2/2024,CUST1464,Male,82,Clothing,10,34,340,17,17,170,credit card,Returning,4
1465,3/13/2024,CUST1465,Female,84,Clothing,4,144,576,82,62,248,cash,Returning,2
1466,2/14/2024,CUST1466,Male,34,Clothing,1,192,192,158,34,34,cash,Returning,1
1467,5/3/2024,CUST1467,Male,42,Clothing,1,478,478,297,181,181,credit card,Returning,4
1468,9/18/2024,CUST1468,Male,31,Electronics,1,200,200,167,33,33,online,New,2
1469,12/11/2024,CUST1469,Male,21,Food,6,190,1140,122,68,408,cash,Returning,4
1470,7/10/2024,CUST1470,Male,75,Clothing,3,371,1113,197,174,522,online,New,4
1471,1/16/2024,CUST1471,Male,67,Clothing,3,144,432,106,38,114,online,Returning,5
1472,1/25/2024,CUST1472,Male,59,Electronics,6,389,2334,236,153,918,credit card,Returning,3
1473,12/6/2024,CUST1473,Male,75,Food,1,372,372,309,63,63,credit card,Returning,5
1474,6/9/2024,CUST1474,Male,66,Food,9,256,2304,184,72,648,credit card,Returning,2
1475,9/6/2024,CUST1475,Male,67,Electronics,10,396,3960,204,192,1920,credit card,New,4
1476,2/17/2024,CUST1476,Male,90,Clothing,5,359,1795,253,106,530,cash,Returning,3
1477,2/16/2024,CUST1477,Male,37,Clothing,8,83,664,48,35,280,cash,Returning,1
1478,3/12/2024,CUST1478,Male,40,Clothing,4,110,440,90,20,80,credit card,Returning,5
1479,2/18/2024,CUST1479,Male,78,Clothing,5,402,2010,351,51,255,cash,New,5
1480,4/20/2024,CUST1480,Male,33,Clothing,4,235,940,191,44,176,credit card,Returning,1
1481,5/19/2024,CUST1481,Female,66,Clothing,1,226,226,173,53,53,cash,New,3
1482,11/15/2024,CUST1482,Female,54,Food,2,422,844,338,84,168,online,Returning,5
1483,8/28/2024,CUST1483,Male,37,Electronics,3,204,612,109,95,285,credit card,New,5
1484,7/2/2024,CUST1484,Male,86,Clothing,5,241,1205,211,30,150,cash,Returning,4
1485,8/17/2024,CUST1485,Male,49,Food,6,108,648,54,54,324,cash,Returning,5
1486,11/14/2024,CUST1486,Male,61,Clothing,2,380,760,305,75,150,cash,New,1
1487,7/11/2024,CUST1487,Male,50,Electronics,5,224,1120,129,95,475,cash,Returning,1
1488,11/2/2024,CUST1488,Female,69,Electronics,8,438,3504,301,137,1096,credit card,Returning,2
1489,3/24/2024,CUST1489,Male,26,Clothing,5,276,1380,234,42,210,cash,Returning,4
1490,12/6/2024,CUST1490,Male,55,Food,2,112,224,99,13,26,credit card,New,2
1491,9/16/2024,CUST1491,Male,72,Clothing,2,141,282,116,25,50,online,New,3
1492,12/5/2024,CUST1492,Male,20,Clothing,10,290,2900,235,55,550,online,New,5
1493,1/4/2024,CUST1493,Female,35,Clothing,3,231,693,188,43,129,credit card,Returning,2
1494,5/30/2024,CUST1494,Male,47,Clothing,4,388,1552,324,64,256,cash,New,1
1495,10/19/2024,CUST1495,Male,62,Electronics,1,478,478,264,214,214,credit card,Returning,1
1496,6/19/2024,CUST1496,Male,85,Food,4,456,1824,374,82,328,credit card,Returning,4
1497,8/19/2024,CUST1497,Male,24,Electronics,2,48,96,36,12,24,credit card,New,3
1498,12/30/2024,CUST1498,Male,42,Clothing,7,251,1757,207,44,308,cash,New,3
1499,12/5/2024,CUST1499,Female,87,Electronics,4,386,1544,293,93,372,credit card,New,2
1500,11/13/2024,CUST1500,Male,28,Clothing,5,83,415,57,26,130,credit card,Returning,4
1501,12/22/2024,CUST1501,Male,83,Clothing,10,191,1910,137,54,540,online,New,1
1502,7/24/2024,CUST1502,Male,64,Electronics,3,41,123,27,14,42,online,New,4
1503,9/10/2024,CUST1503,Female,38,Food,6,230,1380,183,47,282,credit card,Returning,4
1504,4/21/2024,CUST1504,Female,88,Clothing,10,285,2850,241,44,440,online,New,5
1505,1/11/2024,CUST1505,Female,79,Clothing,6,477,2862,376,101,606,cash,Returning,1
1506,3/6/2024,CUST1506,Female,63,Electronics,2,231,462,157,74,148,credit card,New,3
1507,4/14/2024,CUST1507,Female,24,Electronics,4,132,528,88,44,176,credit card,New,3
1508,2/16/2024,CUST1508,Male,20,Electronics,6,327,1962,258,69,414,online,Returning,5
1509,10/9/2024,CUST1509,Female,22,Clothing,8,203,1624,118,85,680,online,Returning,2
1510,5/19/2024,CUST1510,Male,62,Clothing,7,456,3192,271,185,1295,credit card,New,3
1511,5/30/2024,CUST1511,Female,58,Clothing,1,250,250,202,48,48,credit card,New,4
1512,3/3/2024,CUST1512,Male,83,Electronics,5,93,465,52,41,205,credit card,New,1
1513,8/2/2024,CUST1513,Female,61,Food,8,215,1720,147,68,544,cash,New,1
1514,4/7/2024,CUST1514,Male,63,Clothing,5,156,780,83,73,365,cash,New,3
1515,6/30/2024,CUST1515,Female,77,Clothing,8,384,3072,265,119,952,cash,Returning,1
1516,6/14/2024,CUST1516,Female,82,Electronics,2,207,414,154,53,106,credit card,Returning,2
1517,10/31/2024,CUST1517,Female,45,Food,9,80,720,51,29,261,online,New,2
1518,5/7/2024,CUST1518,Male,54,Clothing,4,143,572,119,24,96,cash,Returning,5
1519,2/15/2024,CUST1519,Male,76,Food,4,257,1028,151,106,424,online,New,5
1520,10/30/2024,CUST1520,Female,63,Clothing,8,223,1784,154,69,552,online,New,1
1521,3/12/2024,CUST1521,Female,34,Food,1,99,99,74,25,25,online,Returning,2
1522,1/6/2024,CUST1522,Female,46,Clothing,7,303,2121,231,72,504,cash,Returning,3
1523,1/9/2024,CUST1523,Female,83,Clothing,5,214,1070,193,21,105,credit card,Returning,2
1524,7/17/2024,CUST1524,Female,78,Clothing,5,172,860,153,19,95,online,New,5
1525,6/7/2024,CUST1525,Female,65,Clothing,5,342,1710,306,36,180,online,Returning,5
1526,5/21/2024,CUST1526,Male,47,Food,3,465,1395,359,106,318,cash,New,4
1527,2/16/2024,CUST1527,Male,41,Food,6,54,324,41,13,78,cash,New,3
1528,11/21/2024,CUST1528,Male,63,Clothing,4,171,684,116,55,220,cash,New,5
1529,3/9/2024,CUST1529,Male,52,Electronics,2,56,112,47,9,18,online,New,2
1530,6/23/2024,CUST1530,Female,22,Clothing,4,360,1440,275,85,340,credit card,Returning,3
1531,8/18/2024,CUST1531,Female,54,Clothing,4,487,1948,365,122,488,cash,Returning,3
1532,5/26/2024,CUST1532,Female,85,Food,3,91,273,50,41,123,cash,Returning,5
1533,7/10/2024,CUST1533,Male,34,Clothing,9,425,3825,313,112,1008,cash,Returning,2
1534,1/26/2024,CUST1534,Female,25,Food,1,64,64,58,6,6,credit card,New,1
1535,2/5/2024,CUST1535,Female,33,Food,8,319,2552,226,93,744,cash,Returning,4
1536,7/21/2024,CUST1536,Female,56,Clothing,6,60,360,41,19,114,online,Returning,5
1537,11/28/2024,CUST1537,Female,87,Clothing,3,126,378,113,13,39,cash,Returning,1
1538,11/5/2024,CUST1538,Female,59,Food,5,79,395,68,11,55,credit card,New,2
1539,8/16/2024,CUST1539,Female,56,Food,6,128,768,107,21,126,credit card,New,1
1540,11/3/2024,CUST1540,Male,50,Electronics,2,288,576,181,107,214,online,Returning,2
1541,7/25/2024,CUST1541,Male,44,Electronics,8,107,856,72,35,280,cash,Returning,2
1542,9/15/2024,CUST1542,Female,42,Clothing,6,198,1188,178,20,120,online,Returning,1
1543,2/21/2024,CUST1543,Female,70,Clothing,1,76,76,48,28,28,cash,New,1
1544,9/21/2024,CUST1544,Male,26,Clothing,2,89,178,45,44,88,cash,Returning,4
1545,10/31/2024,CUST1545,Male,75,Clothing,10,450,4500,356,94,940,credit card,Returning,3
1546,1/20/2024,CUST1546,Female,21,Clothing,8,375,3000,205,170,1360,cash,Returning,4
1547,3/5/2024,CUST1547,Male,39,Food,4,147,588,104,43,172,online,New,4
